"Gene" "control diet" "LIDPAD_48weeks"
"15464" "DZIP3" 6.72303266289107 6.82229349640528
"15465" "RNU6-603P" 4.8042086246255 5.1388808441977
"15466" "CIP2A" 5.58034414053573 5.89081494298817
"15467" "MYH15" 4.8042086246255 5.86691446604807
"15468" "IFT57" 5.29859812308619 5.89081494298817
"15469" "CD47" 9.04716959924328 9.10281335614622
"15470" "BBX" 7.80637817819059 8.08337658060712
"15471" "CCDC54" 4.8042086246255 4.8042086246255
"15472" "CBLB" 6.8502017458972 7.53389641622478
"15473" "ALCAM" 9.12003886124574 10.0480774725859
"15474" "RNU6-895P" 4.8042086246255 4.8042086246255
"15475" "ZPLD1" 4.8042086246255 4.8042086246255
"15476" "RNU6-763P" 4.8042086246255 4.8042086246255
"15477" "NFKBIZ" 6.55389036668762 7.36785869314715
"15478" "NXPE3" 5.29859812308619 5.38132291929405
"15479" "CEP97" 6.23525166178056 6.19270534247235
"15480" "RPL24" 5.749291713851 5.38132291929405
"15481" "ZBTB11" 7.72257101458226 7.23978849328731
"15482" "TRMT10C" 7.35543707502623 6.92092178495256
"15483" "SENP7" 6.69846858017227 7.42763754458105
"15484" "IMPG2" 5.91491360378652 6.3393806604567
"15485" "ABI3BP" 6.58147870481586 6.96755226484016
"15486" "TFG" 8.50916939408113 8.17759688477727
"15487" "ADGRG7" 4.8042086246255 5.04112230666939
"15488" "TMEM45A" 5.15464567659484 5.86691446604807
"15489" "LNP1" 4.8042086246255 4.8042086246255
"15490" "TOMM70" 9.75802239054364 9.52935902443691
"15491" "NIT2" 9.70740844023212 8.77378944480667
"15492" "TBC1D23" 7.25403470078251 7.21721206934954
"15493" "CMSS1" 5.77917395300072 5.73661589030419
"15494" "FILIP1L" 6.67341125497523 7.59277431976501
"15495" "COL8A1" 5.50004280587026 6.36952262463349
"15496" "DCBLD2" 6.09811243869191 6.24379426739577
"15497" "ST3GAL6" 5.4082548872665 6.29260948654156
"15498" "CPOX" 9.35762216976713 9.00201434401954
"15499" "GPR15" 4.8042086246255 4.8042086246255
"15500" "CLDND1" 6.86115728807626 6.30841677953576
"15501" "OR5K1" 4.8042086246255 4.8042086246255
"15502" "OR5K3" 4.8042086246255 4.8042086246255
"15503" "OR5K4" 4.8042086246255 4.8042086246255
"15504" "OR5H8" 4.8042086246255 4.8042086246255
"15505" "GABRR3" 4.8042086246255 4.8042086246255
"15506" "RIOX2" 6.48201967839368 6.54845204090315
"15507" "CRYBG3" 8.184459300042 7.96044291846662
"15508" "ARL6" 5.58034414053573 5.89081494298817
"15509" "EPHA6" 4.8042086246255 4.8042086246255
"15510" "RNU6-300P" 4.8042086246255 4.8042086246255
"15511" "NSUN3" 6.78242119535901 7.02139651098641
"15512" "ARL13B" 6.82800574768513 6.75924758164228
"15513" "STX19" 5.29859812308619 5.1388808441977
"15514" "PROS1" 8.89181307409311 9.27131536418077
"15515" "EPHA3" 5.93979290451336 6.39889265550973
"15516" "CSNKA2IP" 4.8042086246255 4.8042086246255
"15517" "C3orf38" 7.96997784620134 7.74545224179281
"15518" "ZNF654" 7.70518779240787 7.59852646979461
"15519" "CGGBP1" 8.87658585863434 8.81322739099101
"15520" "HTR1F" 4.8042086246255 4.8042086246255
"15521" "POU1F1" 4.8042086246255 4.8042086246255
"15522" "CHMP2B" 7.5182139156991 8.20765947445569
"15523" "VGLL3" 4.8042086246255 5.67822735473274
"15524" "CADM2" 4.8042086246255 4.8042086246255
"15525" "GBE1" 10.129761440466 10.7326660450036
"15526" "ROBO1" 7.17049579047618 8.27660240016242
"15527" "ROBO2" 6.48201967839368 8.02112957656484
"15528" "LIPI" 4.8042086246255 4.8042086246255
"15529" "RBM11" 4.8042086246255 4.8042086246255
"15530" "HSPA13" 8.68290590808169 8.3954531538346
"15531" "SAMSN1" 5.29859812308619 5.58141322656787
"15532" "NRIP1" 7.9505403128884 8.41807619234601
"15533" "USP25" 8.45194995999313 8.54381894491243
"15534" "MIR99A" 4.8042086246255 5.27645734958109
"15535" "MIRLET7C" 5.15464567659484 5.04112230666939
"15536" "BTG3" 6.3064707974739 6.52262232882177
"15537" "C21orf91" 6.77076486413878 6.64660151069218
"15538" "CHODL" 4.8042086246255 4.8042086246255
"15539" "TMPRSS15" 4.8042086246255 4.8042086246255
"15540" "NCAM2" 6.37343888004847 6.3393806604567
"15541" "MIR155" 4.8042086246255 4.8042086246255
"15542" "MRPL39" 7.75106962414104 7.30533585639105
"15543" "JAM2" 7.21291430553092 7.19425003979622
"15544" "ATP5PF" 8.81932545171223 8.80346930748422
"15545" "GABPA" 8.58310113754501 8.69413908939427
"15546" "APP" 8.54178540968022 9.37687100346716
"15547" "CYYR1" 7.36293232922811 7.03886486467573
"15548" "ADAMTS1" 7.13556564934394 7.38807720339309
"15549" "ADAMTS5" 6.03332500341745 7.55774965654564
"15550" "N6AMT1" 6.32358726908924 6.46922645093669
"15551" "LTN1" 8.81400460838957 8.75111846724036
"15552" "RWDD2B" 6.55389036668762 6.42753588264095
"15553" "USP16" 8.2532427343167 7.95155580948482
"15554" "CCT8" 9.35944584985907 9.33354564625083
"15555" "BACH1" 8.44851147018991 8.78126731278876
"15556" "GRIK1" 4.8042086246255 4.8042086246255
"15557" "CLDN17" 4.8042086246255 4.8042086246255
"15558" "CLDN8" 4.8042086246255 5.84236529308121
"15559" "KRTAP24-1" 4.8042086246255 4.8042086246255
"15560" "KRTAP26-1" 4.8042086246255 4.8042086246255
"15561" "KRTAP27-1" 4.8042086246255 4.8042086246255
"15562" "KRTAP13-1" 4.8042086246255 4.8042086246255
"15563" "KRTAP13-3" 4.8042086246255 4.8042086246255
"15564" "KRTAP15-1" 4.8042086246255 4.8042086246255
"15565" "KRTAP8-1" 4.8042086246255 4.8042086246255
"15566" "KRTAP7-1" 4.8042086246255 4.8042086246255
"15567" "KRTAP11-1" 4.8042086246255 4.8042086246255
"15568" "TIAM1" 5.749291713851 6.27657537279415
"15569" "SOD1" 11.2683868388468 10.8262628005349
"15570" "SCAF4" 7.34790031702527 7.13909027433894
"15571" "HUNK" 5.93979290451336 6.1751242713118
"15572" "MIS18A" 5.749291713851 5.95902987350094
"15573" "MRAP" 7.73973999350064 7.3542110781795
"15574" "URB1" 6.56776300832837 6.85268426035096
"15575" "EVA1C" 5.4082548872665 5.1388808441977
"15576" "CFAP298" 5.749291713851 5.73661589030419
"15577" "SYNJ1" 7.1790875606379 7.54587458838821
"15578" "PAXBP1" 7.70518779240787 7.59852646979461
"15579" "C21orf62" 5.15464567659484 5.46915356393888
"15580" "OLIG2" 4.8042086246255 4.8042086246255
"15581" "OLIG1" 5.71829242314136 6.46922645093669
"15582" "IFNAR2" 7.79001431655919 7.66575166094086
"15583" "IFNAR1" 8.12951002431758 8.26950102521203
"15584" "IFNGR2" 7.0152513657479 7.85468086850014
"15585" "TMEM50B" 6.19783222591761 6.41330247027345
"15586" "DNAJC28" 7.03448917080104 6.63475454691091
"15587" "GART" 7.68166717576118 7.43412108719892
"15588" "SON" 10.7484458134535 10.7087741894988
"15589" "DONSON" 5.98768163381128 6.24379426739577
"15590" "CRYZL1" 6.92500392682031 6.80162379386341
"15591" "ITSN1" 7.98915056330299 8.17379379680953
"15592" "ATP5PO" 7.85435179904723 7.40800051227514
"15593" "RNU6-1106P" 4.8042086246255 4.8042086246255
"15594" "MRPS6" 5.77917395300072 5.86691446604807
"15595" "SLC5A3" 7.55768486649586 7.3542110781795
"15596" "KCNE2" 4.8042086246255 4.8042086246255
"15597" "SMIM11A" 6.46711048325492 6.12056386043788
"15598" "FAM243A" 4.8042086246255 4.8042086246255
"15599" "KCNE1" 4.8042086246255 4.8042086246255
"15600" "RCAN1" 6.94560529653696 7.46608642751697
"15601" "CLIC6" 4.8042086246255 5.27645734958109
"15602" "RUNX1" 5.61727536533934 6.36952262463349
"15603" "SETD4" 6.40550809871165 5.86691446604807
"15604" "CBR1" 7.72831754198091 8.03380063194907
"15605" "CBR3" 5.15464567659484 5.95902987350094
"15606" "DOP1B" 7.88544517477417 8.84686626856031
"15607" "MORC3" 7.36293232922811 8.09147259291605
"15608" "CHAF1B" 5.15464567659484 5.46915356393888
"15609" "CLDN14" 6.48201967839368 6.26030645439137
"15610" "SIM2" 4.8042086246255 4.8042086246255
"15611" "HLCS" 7.03448917080104 7.69282888096678
"15612" "RIPPLY3" 5.4082548872665 5.81711929088436
"15613" "PIGP" 6.32358726908924 7.3264981181754
"15614" "TTC3" 8.0451511648825 9.17449513410811
"15615" "RNU1-105P" 4.8042086246255 5.04112230666939
"15616" "VPS26C" 7.43570347677412 7.53989850689655
"15617" "DYRK1A" 7.91586434876661 8.0253659268402
"15618" "KCNJ6" 4.8042086246255 4.8042086246255
"15619" "KCNJ15" 5.29859812308619 5.27645734958109
"15620" "ERG" 6.38958485850662 6.44159788034067
"15621" "ETS2" 7.92585938008443 8.37577153105134
"15622" "PSMG1" 7.0152513657479 6.59851270124454
"15623" "BRWD1" 9.81357872050288 9.54112164341057
"15624" "LCA5L" 4.8042086246255 5.27645734958109
"15625" "GET1-SH3BGR" 4.8042086246255 4.8042086246255
"15626" "B3GALT5" 4.8042086246255 4.8042086246255
"15627" "DSCAM" 4.8042086246255 4.8042086246255
"15628" "BACE2" 6.2890893847959 6.32400479322309
"15629" "MX1" 6.01076727900417 6.13906640048733
"15630" "FAM3B" 4.8042086246255 4.8042086246255
"15631" "TMPRSS2" 5.93979290451336 6.26030645439137
"15632" "RIPK4" 6.32358726908924 6.19270534247235
"15633" "PRDM15" 6.82800574768513 6.45549322183795
"15634" "C2CD2" 10.053046994475 9.70430055757311
"15635" "ZBTB21" 7.63339684883436 6.93977498102358
"15636" "SCAF8" 8.06333451718659 8.32875997815163
"15637" "TIAM2" 7.06282934832773 5.98072098369715
"15638" "TFB1M" 6.3064707974739 6.24379426739577
"15639" "NOX3" 4.8042086246255 4.8042086246255
"15640" "ARID1B" 8.15089758890559 8.29420195600558
"15641" "TMEM242" 7.44277201834002 7.31948064278859
"15642" "LDHAL6B" 4.8042086246255 4.8042086246255
"15643" "ZDHHC14" 6.03332500341745 6.15724876345791
"15644" "SNX9" 8.2689534925683 8.411649075847
"15645" "SYNJ2" 6.62172340710685 7.17872075284383
"15646" "SERAC1" 6.01076727900417 6.41330247027345
"15647" "GTF2H5" 7.47068724541958 7.53389641622478
"15648" "TULP4" 8.80866391548994 9.18953432701094
"15649" "TMEM181" 6.15906619709365 6.15724876345791
"15650" "DYNLT1" 6.09811243869191 5.86691446604807
"15651" "SYTL3" 4.8042086246255 5.46915356393888
"15652" "EZR" 6.09811243869191 6.86265649419165
"15653" "RSPH3" 7.37780023436558 7.47239106233835
"15654" "TAGAP" 6.17862493441447 5.91410950199526
"15655" "RPS6KA2" 6.15906619709365 6.10172682209542
"15656" "TCP10L" 4.8042086246255 4.8042086246255
"15657" "TTLL2" 4.8042086246255 4.8042086246255
"15658" "UNC93A" 4.8042086246255 4.8042086246255
"15659" "FNDC1" 5.29859812308619 4.8042086246255
"15660" "CEP43" 7.1790875606379 7.08154997472596
"15661" "CCR6" 4.8042086246255 5.38132291929405
"15662" "MPC1" 8.4171856538643 8.45915986096608
"15663" "PRR18" 5.15464567659484 5.1388808441977
"15664" "TBXT" 4.8042086246255 4.8042086246255
"15665" "PDE10A" 5.29859812308619 5.73661589030419
"15666" "C6orf118" 5.65244195583704 4.8042086246255
"15667" "QKI" 9.4529331170406 9.77695524253193
"15668" "PACRG" 4.8042086246255 5.50872733688904
"15669" "PRKN" 6.46711048325492 6.56116224815313
"15670" "AGPAT4" 5.23288184387008 5.70795337303042
"15671" "MAP3K4" 8.01742896002593 7.75060691302518
"15672" "PLG" 13.005703490717 12.0173085976367
"15673" "SLC22A3" 6.3064707974739 6.24379426739577
"15674" "SLC22A2" 5.86305964212657 5.58141322656787
"15675" "SLC22A1" 10.1551505996004 10.2477619600923
"15676" "IGF2R" 9.2535794341286 9.51898724092525
"15677" "MAS1" 4.8042086246255 5.54603806016391
"15678" "PNLDC1" 5.65244195583704 6.00193775509656
"15679" "MRPL18" 7.43570347677412 7.28383792795157
"15680" "TCP1" 9.69735676639506 9.35370434907339
"15681" "SNORA29" 4.8042086246255 4.8042086246255
"15682" "SNORA20" 5.96403553011963 5.38132291929405
"15683" "ACAT2" 10.4302010779331 9.86378106095993
"15684" "WTAP" 7.94071987654585 8.050520205291
"15685" "SOD2" 10.138274296683 9.99778276041658
"15686" "GPR31" 4.8042086246255 5.38132291929405
"15687" "AFDN" 9.17495403739655 9.1650150209994
"15688" "DACT2" 6.67341125497523 6.68147624263592
"15689" "SMOC2" 6.25349087762958 7.64924835035212
"15690" "THBS2" 6.37343888004847 7.86420062377096
"15691" "WDR27" 5.4082548872665 5.46915356393888
"15692" "C6orf120" 7.62724326869521 7.74545224179281
"15693" "PHF10" 6.86115728807626 6.99475089967186
"15694" "DYNLT2" 5.29859812308619 5.46915356393888
"15695" "ERMARD" 7.65774176484087 8.12340060971945
"15696" "DLL1" 5.86305964212657 5.76431126353416
"15697" "FAM120B" 7.42859826112123 7.98677235326057
"15698" "PSMB1" 9.14986930486444 8.89588799035374
"15699" "TBP" 7.385173818014 6.88237195125245
"15700" "PDCD2" 4.8042086246255 4.8042086246255
"15701" "PRDM7" 6.19783222591761 6.15724876345791
"15702" "CHD1" 8.6353857628203 8.35915956175975
"15703" "RGMB" 6.03332500341745 6.29260948654156
"15704" "RIOK2" 7.10875416967303 7.48491415324604
"15705" "LIX1" 5.15464567659484 5.46915356393888
"15706" "LNPEP" 9.48668968548722 9.96652297542674
"15707" "SPACA6" 6.11882819240081 6.21000357602032
"15708" "MIR99B" 4.8042086246255 4.8042086246255
"15709" "MIRLET7E" 4.8042086246255 4.8042086246255
"15710" "MIR125A" 4.8042086246255 4.8042086246255
"15711" "HAS1" 4.8042086246255 5.1388808441977
"15712" "FPR1" 6.03332500341745 5.98072098369715
"15713" "FPR2" 4.8042086246255 5.46915356393888
"15714" "PPP2R1A" 8.58310113754501 8.52609608697277
"15715" "VN1R4" 4.8042086246255 4.8042086246255
"15716" "ZNF665" 6.86115728807626 7.09824588468619
"15717" "ZNF213" 6.0553842866584 5.73661589030419
"15718" "ZNF205" 5.50004280587026 5.1388808441977
"15719" "ZSCAN10" 4.8042086246255 4.8042086246255
"15720" "MMP25" 5.15464567659484 4.8042086246255
"15721" "BICDL2" 5.15464567659484 5.27645734958109
"15722" "THOC6" 5.98768163381128 6.08253985577347
"15723" "HCFC1R1" 7.40705851717135 7.00369300439135
"15724" "TNFRSF12A" 5.98768163381128 6.79116172412239
"15725" "CLDN6" 5.29859812308619 5.46915356393888
"15726" "CLDN9" 4.8042086246255 4.8042086246255
"15727" "GREP1" 4.8042086246255 5.1388808441977
"15728" "PKMYT1" 5.29859812308619 5.38132291929405
"15729" "PAQR4" 5.50004280587026 5.50872733688904
"15730" "KREMEN2" 4.8042086246255 4.8042086246255
"15731" "FLYWCH1" 6.78242119535901 6.98574736243951
"15732" "FLYWCH2" 5.15464567659484 4.8042086246255
"15733" "SRRM2" 10.709001414064 10.6139153112284
"15734" "PRSS33" 5.05230885153046 4.8042086246255
"15735" "PRSS41" 5.15464567659484 5.1388808441977
"15736" "PRSS21" 4.8042086246255 4.8042086246255
"15737" "ZG16B" 4.8042086246255 4.8042086246255
"15738" "PRSS22" 4.8042086246255 4.8042086246255
"15739" "PRSS27" 4.8042086246255 4.8042086246255
"15740" "KCTD5" 6.0553842866584 6.19270534247235
"15741" "PDPK1" 8.95115362453725 8.6808663387042
"15742" "ATP6V0C" 6.78242119535901 6.99475089967186
"15743" "TEDC2" 8.69164267575269 7.17872075284383
"15744" "CCNF" 7.57059487063763 6.61071276400889
"15745" "ABCA3" 8.65040627091058 8.36915000923666
"15746" "RNPS1" 7.43570347677412 7.36785869314715
"15747" "ECI1" 8.65040627091058 8.78375127739588
"15748" "DNASE1L2" 5.50004280587026 5.27645734958109
"15749" "E4F1" 6.2890893847959 6.35455113608324
"15750" "PGP" 6.46711048325492 6.10172682209542
"15751" "MLST8" 6.01076727900417 6.08253985577347
"15752" "BRICD5" 4.8042086246255 4.8042086246255
"15753" "CASKIN1" 5.15464567659484 5.1388808441977
"15754" "TRAF7" 6.63484981640452 6.96755226484016
"15755" "RAB26" 5.4082548872665 5.27645734958109
"15756" "PKD1" 8.60794429133535 8.85633400059555
"15757" "TSC2" 8.26111985704201 8.32191529771968
"15758" "NTHL1" 6.01076727900417 5.93683636927662
"15759" "SLC9A3R2" 7.25403470078251 6.94910003016571
"15760" "NPW" 4.8042086246255 4.8042086246255
"15761" "ZNF598" 8.31506868153421 7.91085359664453
"15762" "SYNGR3" 4.8042086246255 4.8042086246255
"15763" "GFER" 7.43570347677412 7.20960159525218
"15764" "NOXO1" 4.8042086246255 5.1388808441977
"15765" "TBL3" 7.36293232922811 7.03886486467573
"15766" "RNF151" 4.8042086246255 4.8042086246255
"15767" "RPS2" 11.3360577751288 10.7172138101577
"15768" "SNORA64" 4.8042086246255 4.8042086246255
"15769" "NDUFB10" 8.6945431061546 8.25519077333117
"15770" "RPL3L" 5.15464567659484 5.04112230666939
"15771" "MSRB1" 10.0709453052674 9.1820344181314
"15772" "HS3ST6" 5.15464567659484 4.8042086246255
"15773" "MEIOB" 6.3064707974739 6.26030645439137
"15774" "HAGH" 10.1614286014682 8.93661163880669
"15775" "FAHD1" 7.9505403128884 7.59277431976501
"15776" "IGFALS" 9.16455527096241 7.8257271881167
"15777" "NUBP2" 7.1443842260392 7.05610473146208
"15778" "SPSB3" 5.58034414053573 5.38132291929405
"15779" "EME2" 6.58147870481586 6.19270534247235
"15780" "MAPK8IP3" 7.53149685009566 7.7961618529892
"15781" "MRPS34" 5.71829242314136 5.67822735473274
"15782" "NME3" 4.8042086246255 4.8042086246255
"15783" "JPT2" 8.14664586392312 7.91085359664453
"15784" "CRAMP1" 7.39980251738654 7.57537293510771
"15785" "IFT140" 6.9557849299918 6.90179049560285
"15786" "TMEM204" 7.08139066952723 6.93038259043658
"15787" "TELO2" 6.2890893847959 6.42753588264095
"15788" "PTX4" 4.8042086246255 4.8042086246255
"15789" "CLCN7" 8.10779404555052 8.21507650460598
"15790" "CCDC154" 4.8042086246255 5.1388808441977
"15791" "PERCC1" 4.8042086246255 4.8042086246255
"15792" "C16orf91" 7.53149685009566 6.88237195125245
"15793" "UNKL" 7.06282934832773 7.19425003979622
"15794" "GNPTG" 6.90407024623149 7.17872075284383
"15795" "TSR3" 6.15906619709365 6.3393806604567
"15796" "BAIAP3" 5.15464567659484 5.50872733688904
"15797" "UBE2I" 8.34869846610235 8.44349839245392
"15798" "TPSB2" 4.8042086246255 4.8042086246255
"15799" "TPSG1" 4.8042086246255 4.8042086246255
"15800" "CACNA1H" 4.8042086246255 5.1388808441977
"15801" "MAFIP" 4.8042086246255 4.8042086246255
"15802" "SSTR5" 4.8042086246255 4.8042086246255
"15803" "SOX8" 4.8042086246255 5.1388808441977
"15804" "LMF1" 7.87515713546381 7.73508538251706
"15805" "GNG13" 4.8042086246255 4.8042086246255
"15806" "CHTF18" 5.29859812308619 5.1388808441977
"15807" "RPUSD1" 5.58034414053573 5.46915356393888
"15808" "MSLNL" 4.8042086246255 4.8042086246255
"15809" "MSLN" 5.29859812308619 5.33161740733695
"15810" "CIAO3" 7.09969554064045 6.88237195125245
"15811" "HAGHL" 5.58034414053573 5.89081494298817
"15812" "CCDC78" 5.29859812308619 5.04112230666939
"15813" "ANTKMT" 7.36293232922811 7.13102103649651
"15814" "METRN" 4.8042086246255 4.8042086246255
"15815" "FBXL16" 5.35628674827745 5.04112230666939
"15816" "WDR24" 7.15314490556371 7.06464098373783
"15817" "JMJD8" 7.16184849670673 6.54845204090315
"15818" "STUB1" 6.72303266289107 6.52262232882177
"15819" "RHOT2" 4.8042086246255 4.8042086246255
"15820" "RHBDL1" 5.15464567659484 5.21364100609105
"15821" "WDR90" 6.0769719407648 6.36952262463349
"15822" "MCRIP2" 6.62172340710685 6.8325041454167
"15823" "METTL26" 9.10052952928605 8.13909823967472
"15824" "WFIKKN1" 5.50004280587026 5.1388808441977
"15825" "RAB40C" 6.60845513754474 6.71539955594968
"15826" "PIGQ" 7.60235199005375 7.62129900855028
"15827" "NHLRC4" 4.8042086246255 4.8042086246255
"15828" "PRR35" 4.8042086246255 4.8042086246255
"15829" "CAPN15" 7.06282934832773 6.63475454691091
"15830" "RAB11FIP3" 7.06282934832773 7.10651572614867
"15831" "DECR2" 9.74134801728004 9.67524746150706
"15832" "NME4" 5.23288184387008 5.73661589030419
"15833" "PGAP6" 7.25403470078251 7.60995954745272
"15834" "MRPL28" 7.79549024894746 7.44699680963135
"15835" "AXIN1" 7.42859826112123 7.43412108719892
"15836" "PDIA2" 4.8042086246255 4.8042086246255
"15837" "ARHGDIG" 4.8042086246255 4.8042086246255
"15838" "RGS11" 4.8042086246255 5.46915356393888
"15839" "FAM234A" 8.14238132431728 8.0379991410591
"15840" "LUC7L" 7.85958215520532 7.77103724859461
"15841" "NEURL1B" 5.65244195583704 6.0227057014901
"15842" "DUSP1" 8.56735171109808 6.92092178495256
"15843" "ERGIC1" 9.12433849253844 8.69149437963237
"15844" "ATP6V0E1" 7.54465300069814 7.70351385118494
"15845" "CREBRF" 8.77071047405046 8.71772387808047
"15846" "BNIP1" 6.74712480859894 6.88237195125245
"15847" "NKX2-5" 4.8042086246255 4.8042086246255
"15848" "KIFC1" 5.29859812308619 5.4268835057254
"15849" "PHF1" 6.90407024623149 6.87255196081827
"15850" "CUTA" 7.37038655882023 7.01257458054667
